Unnamed: 0,review_score,review_comment_message
24575,1,Produto entregue dentro do prazo porém produto veio totalmente errado. Solicitei capa e película para um telefone Xiaomi Redmi Note 4X. E veio capa e película de um outro telefone maior. 
24576,1,"Pelo código de rastreamento me mostra ""entregue ao destinatário"" porém não recebi nenhuma encomenda até agora e já faz mais de 24hrs no momento em que estou escrevendo aqui."
24577,1,"Na impossibilidade da entrega ou do produto, penso ser no mínimo necessário um feedback."
24578,1,Nada contra a loja. Apenas não recebi 
24579,1,Pedi o produto na cor lilás mas foi entregue na cor preta
24580,1,"fiz a compra de 6 cadeiras e so recebi 2, e o stark não se responsabiliza pela mercadoria comprada no site dele um absurdo."
24581,1,Ainda nao recebi o produto. 
24582,1,"Não foi entregue o produto 
"
24583,1,"AINDA NÃO RECEBI MEU PRODUTO, O PRAZO DE ENTREGA JÁ PASSOU DESDO DIA 20/02/2018"
24584,1,"Nao recomendo pessima qualidade,ja veio com o assento rasgado a parte branca encardida de tao empuerada que veio paguei o frete caro e nao recebi em casa tive que ir busca."
24585,2,Comprei 2 pneus mas chegou somente 1 até agora o prazo era até dia 20 de fevereiro
24586,3,"Na descrição do produto diz que vem 3 peças, só que recebi 2, a colcha e o porta travesseiro a almofada não veio em nenhuma das colchas que pedi."
24587,1,"Minha opinião, até o momento, é a pior possível. Recebi somente o bebe conforto do que seria um kit, tentei contato e pra minha surpresa só tem contato virtual, tentei ligar e ninguém para atender.!!"
24588,3,Adoro comprar no baratheon 
24589,3,São duas peças e eu só recebi uma
24590,1,"Comprei 4 produtos, mas recebi apenas um. Prejuízo total! Não recomendo. "
24591,2,Então pedi 2 arara veio so uma
24592,3,nao era o que eu esperava...achei o relogio pequena 
24593,3,Material bom entregue dentro do prazo
24594,3,Seria ótimo se tivesem entregue os 3 (três) pedidos de uma única vez.
24595,2,"Recebi apenas o teclado. O suporte para teclado, comprado junto, ainda não foi entregue!"
24596,3,"Produto com qualidade razoável. Falta melhorar o acabamento.
Caro demais pela qualidade do material..."
24597,1,Nao recebi o produto ainda. Preciso com urgência. Estou aguardando.
24598,2,"Dos 2 produtos adquiridos só um foi entregue já que um veio errado, falta mais atenção na hora de empacotamento dos produtos"
24599,1,lannister é o pior site de compras na internet muito enrolado as entregas
24600,1,"Produto com madeira rustica, mal acabada, veio descolada do suporte, não foi lixada nem envernizada. O coador veio com aro menor que o aro do suporte."
24601,1,"Comprei o produto e até agora ele não chegou.
Simples assim."
24602,1,"por favor eu nao recebi o produto prazo de entregar era dia 02/08/2018 hoje e dia 06/08/2018
espero explicacao hoje"
24603,1,Aguardo ainda entrega do produto
24604,1,"Eu recebi 1 taça de cada, eu comprei 6 de cada deveria receber 12 peças. Estou aguardando retorno de vocês!"
24605,1,Estou esperando o produto chegar ainda.
24606,1,"A loja me enviou um produto falso, danificado e que sequer condiz com o mesmo modelo da publicidade. Impressionante! Isso pq havia cancelado antes do envio, e ainda assim eviaram contra minha vontade"
24607,1,"Bom dia, comprei 2 quantidades do produto e me entregaram somente 1. 
Preciso que entreguem a outra por favor"
24608,2,"Cortina boa, escurece bem o ambiente, só esperava que o tamanho fosse conforme descrito, comprei uma cortina de 5 metros, minha sala é 4,70 e mesmo esticando toda ainda faltou."
24609,1,Passou do prazo e eu não recebi o produto.
24610,1,"Até agora não recebi meu produto ,faz mais de 1 mês que comprei no site e ate agora não chegou em minha residência"
24611,1,"Recomendaria a loja, porém o produto não recomendo para ninguém, é um relogio muito complicado."
24612,1,Pedi para que trocassem o produto por causa da voltagem e ainda não ganhei retorno 
24613,3,"Mas a entrega năo foi feita por completa faltou outro trio nichos, gostaria de saber se a entrega vai ser feita em 2x"
24614,3,Nao compro mais deste fornecedor!
24615,3,Rápida entrega
24616,3,"Faltou o cordão , ao ligar para a empresa , disseram me que resolveriam , mas ,estou no aguardo. Mas é um bom item, farei trilha com ele "
24617,1,"O produto entregue não foi o produto comprado por mim, o pedido foi feito para o Aspirador De Pó Ph Rapid 1000N 127V e foi entregue ASP PO RAPID TURBO PAS02 127V, Desejo devolução do valor pago e reti"
24618,1,Paguei e não recebi o produto e não sei como recuperar o valor. 
24619,3,A avaliação geral foi regular porque ainda não testei o produto. Avaliei a compra/entrega. 
24620,2,"Boa tarde, , único problema é que o produto comprado e faturado em NF era um elefante de pelúcia CINZA de 65 cm e veio um elefante ROSA, 
Confiram por favor."
24621,1,"Prezados, necessito que o fornecedor entre em contato com o correios pois o produto parou dentro dos correios."
24622,1,"Ainda não posso recomendar, pois não recebi o produto."
24623,1,A compra foi realizada 2 x e nenhuma delas o produto foi entregue no prazo por falta de estoque. Se não tinha estoque para que expor o produto a venda. 
24624,1,"O relógio que recebi é uma falsificação da marca Casio, não veio em uma embalagem apropriada, não tem manual e ainda por cima parece usado."
24625,1,"Comprei dos pendentes de teto, mas foi feito o envio de apenas um.
Aguardando a loja enviar o outro."
24626,3,só achei que a altura da saia poderia ser maior
24627,1,"Novamente vou ter q ir pra outra loja, aconteceu a msn coisa comigo no baratheon sempre
comprei lá mas faltaram comigo qto a entrega e vim para lannister, preciso fazer uma compra não tenho confiança"
24628,1,Tudo bem 
24629,2,"Demora na entrega..
O prazo da entrega foi aumentado após a confirmação da compra...
 Insatisfeito, e o produto veio diferente também. .."
24630,2,Pedi 6 almofadas e só vieram 5 e sem nota fiscal! Não sei se foi problemas nos correios. Preciso de ajuda do baratheon para que eu receba a que está faltando. E também estão fazendo uma confusão cos
24631,1,pedi unissex e veio feminino pequeno
24632,3,"Foi tudo perfeito, tirando o sabor do produto que pedi baunilha e veio chocolate. Mas como não ligo mto pra isso e o sabor não tem tanta importância pra mim, nem liguei. "
24633,1,Entrega super rápida... Produto com ótima qualidade... Super recomendo...
24634,3,Relogio não marca com precisão as horas no ponteiro. E o botão de regular simplesmente saiu.
24635,1,Enviaram para o correio mas não me avisaram quando chegamos já tinham devolvido agora ficamos sem o kit q era importante para agente queríamos muito o kit paguei para receber em casa e não nos correio
24636,1,Não recebi o produto e o prazo acabou 
24637,3,Relógio com pulseira solta (pino) relógio entrou água só de lavar a mao achei muito fraco e fragiu nao gostei sempre comprei a lannister nunca tive problema 
24638,1,"bom dia ainda não recebi toa a minha encomenda, pos fiz o pedido de 12 relógios de parede ate agora so chgaram 6"
24639,1,"Comprei dois lençóis e recebi uma caixa com apenas um, sem explicação ou comunicado. Para piorar o stark não disponibiliza canais de comunicação p resolver esses casos. Só avaliação ou e-mail. :("
24640,1,Vou entrar em contato com a loja .Acho que a maquina veio com defeito.Pois ela não tem pressão alguma pode ate mesmo jogar água na pele que não faz diferença.
24641,1,"Na verdade só chegou a metade do pedido, de duas colchas só recebi uma."
24642,3,"Comprei um leitor de Blu-Ray, porém veio um leitor comum que não lê Blu-Ray. Solicitei a devolução do produto há dois dias e a lannister ainda não tomou providências."
24643,2,"PEDIDO FEITO A MAIS DE TRINTA DIAS E ATE AGORA NÃO CHEGOU, SE CONTINUA DESSA FORMA A ENTREGA NÃO COMPRO MAIS NESSA LOJA"
24644,1,Recebi um item só mais paguei por dois foi cobrado dois fretes coisa errada de se fazer como cobrar dois fretes por uma viagem e ainda me mandar um item só quero meus direitos urgente.
24645,2,"Efetuei a compra d uma pulseira e um berloque. Foi gerado um único pedido e um único código de rastreamento. O berloque chegou, porém a pulseira não foi entregue.Aguardo resposta e entrega da pulseira"
24646,1,"Paguei frete e não recebi o produto. Fui até os Correios, tinham devolvido. Muito chateada. Vcs não deveriam usar os Correios como transportadora."
24647,1,Recebi apenas a Cadeira secretária giratória crepe verde bandeira. As Capas Para Colchão Casal Impermeáveis ainda não chegaram.
24648,1,"Os produtos comprados no baratheon sempre haviam chegado, porem a lanterna de led que comprei não chegou e não foi me dado nenhuma explicação para isso."
24649,1,"Eram 2 unidades so veio 01 unidade e não veio nota,só se for chegar o outro separado ate agora nada"
24650,1,"Bom dia! 

Comprei dois produtos, mas só recebi um. "
24651,1,"tentei usar a opção de devolver produto no site das lannister e não da certo, fica dando erro, entrei em contato com o vendedor e estou aguardando para fazer a troca do meu produto"
24652,2,"A minha encomenda estava prevista para chegar dia 08/02 e não chegou nada em minhas mãos, eu já mandei ate mensagem no Messenger para a loja lannister mais ninguém da um retorno, eu quero o produto!"
24653,3,"Sds, o produto ainda está em transito."
24654,3,"A entrega foi feita com atraso, mas não por culpa do vendedor. "
24655,3,"Gostei do produto, a entrega muito rápida."
24656,1,Não chega o produto 
24657,1,Pessimo 
24658,1,"Loja de confiança, entrega dentro do prazo."
24659,1,"A empresa cancelou meu produto mesmo eu esperando um mês, e não me deram um parecer. Aguardando o produto, será primeira e última compra! Com um frete caríssimo!"
24660,2,Relogio já está descascando com uma semana de uso!!! 
24661,1,"comprei 5 cadeiras e ate o presente só recebi 4, ainda aguardando a 5 cadeira"
24662,1,"Nunca comprem pela targaryen, comprei uma pelúcia e nunca chegou, anunciaram e não tinha o produto em estoque, uma vergonha. Incompetentes!!"
24663,1,produto não entregue
24664,1,Tive que receber o produto ... Pois não acataram o meu cancelamento feito antes da emissão da nota.... Então vou pensar duas vezes agora antes de comprar pelo site
24665,2,O produto não foi entregue no prazo estipulado pelo vendedor.
24666,1,"Nao me entregaram a pulseira (bracelete), somente a carteira!! Os 2 sendo feitos num único pedido"
24667,3,Só não foi entregue na minha residência tive q ir buscar nas agências do Correios 
24668,1,não recebi meus produtos!
24669,1,"Mandaram uma churrasqueira de marca diferente que estava no site, chegou toda oxidada, estou no aguardo para devolve-lá. "
24670,1,"Primeiro: estou tentando devolver um produto mais não me dão soluções...
Segundo : me dão vale sem primeiro pegarem minha devolução e sem contar o produto que pedi não ter chegado.."
24671,1,"só nao estou entendendo porque lannister,esta enviando os produtos em dias super alternados,sendo que fiz todos juntos,num ´so dia....sempre comprei na lannister nao era assim.ainda falta um produt"
24672,1,"Se o produto não chegou, como pode ser obrigatório o preenchimento da avaliação geral ou se eu recomendo a loja?! Piada né?!"
24673,3,"Ainda estou testando o produto, mas a princípio funcionou bem. Ponto negativo: Mais uma vez a demora em relação aos prazos, em outra compra a demora foi absurda."
24674,1,"Do total de 2 produtos foi entregue apenas um, e o outro até o presente momento nada ( 21/11/2017)"
24675,3,Não gostei do material nem do acabamento. 
24676,1,O produto não foi recebido
24677,1,estou com problemas comprei 2 antenas e só recebi 1 e até agora não tive resposta alguém aí pode me ajudar 
24678,2,"O produto é maravilhoso , porém demorou muito para chegar. Não indico! "
24679,1,Loja não é confiável 
24680,1,Não recomendo porque não recebi o produto e quando mandei msg não teve resposta na data aprazada. 
24681,1,"Nunca tive problemas com esse site e no mesmo mes tive 2 transtornos, não compro mais nada aqui. E quero meu dinheiro de volta! Não quero mais a compra ou saber dessa loja.
Grata! "
24682,1,"Prezados que porcaria de atendimento ao cliente não se consegue falar com um atendente, só uma máquina burra e ignorante.
Vocês não me enviaram o kit de vedação da cafeteira e o filtro e se só isso n"
24683,1,"Olá. Não estou entendo o que está acontecendo. Dizem que o produto foi entregue, mas a principio não recebi nada."
24684,1,O
24685,1,Comprei uma colcha com 2porta traviceiro e um coração de decoração e o que recebi foi um lencol nada a ver com o que comprei sem capa de traviceiro sem nada
24686,1,Deveriam contratar transportadora e não correio até o momento não recebi minha encomenda 
24687,2,"É muito transparente, costura soltando e não veste como na foto, tenho outra capa, e essa sim é perfeita, sendo assim, não recomendo ninguém a comprar."
24688,1,Eu tinha cancelado e o produto chegou to qrd devolver e ninguém mim liga ou manda agua coisa no meu imel nao quero esse produto eu ja tinha feito o restono e mim mandou ele
24689,3,"o Produto apresentou problema de funcionamento
nao conecta com o Smartphone ( nenhum celulara )"
24690,1,Querro estormo
24691,3,Não usei ainda mais entrega rápida 
