,review_score,review_comment_message,Sentiments
25761,1,"Me entregaram um produto diferente do que eu queria, com cor e tamanho diferente. Estou muito insatisfeita e não comprarei mais !!!!!!!!!!!!!!!",K Thích
25762,1,o botao liga e desliga nao funciona.,K Thích
25763,1,"Comprei o produto é não recebir, se não tem competência pra vender e entregar, não vende.
Quero o meu dinheiro de volta, ou entreguem o meu produto.",K Thích
25764,1,Não entregaro o pedido não goste falta de consideração com o consumido,K Thích
25765,3,O produto veio faltando algumas peças a empresa se prontificou a envia las estou aguardando ,K Thích
25766,3,Poderia ser mais reforçado. ,K Thích
25767,1,Sobre a loja nada a reclamar o produto achei diferente do que eu tenho,K Thích
25768,3,Não Montei ele ainda mais pelo que conferi esta de acordo com o que foi prometido o problema foi o Rastreamento dele pois a targaryen demorou muito para locomover ele e depois teve dificuldade na entrega.,K Thích
25769,1,Produto veio com a cor errada.,K Thích
25770,3,Bom,K Thích
25771,1,"NAO GOSTEI DO PRODUTO, E PIOR QUE A LOJA NAO DÁ OPÇAO DE TROCA NO SITE, E NO CONTATO DAS lannister NAO TEM OPÇAO PRA FALAR...",K Thích
25772,3,"Só não dou avaliação maior porque passei pelo desconforto de achar que tinha caído numa fraude, pois recebi a nota fiscal sozinha num dia e só no outro dia recebi o produto.",K Thích
25773,1,"péssimo, além da demora ainda mandaram o produto errado. ",K Thích
25774,1,Produto ainda não foi entregue.,K Thích
25775,3,Qualidade do produto inferior ao desejado!,K Thích
25776,1,"No título do anúncio veio escrito que era jogo americano, mas veio apenas 1 peça! ",K Thích
25777,1,"ESTAVA PREVISTO A ENTREGA PARA O DIA 13/03 E ATÉ HOJE, DIA 23/03 AINDA NÃO RECEBI, E PELO RASTREAMENTO NEM NESTE FINAL DE SEMANA CHEGA !!! ",K Thích
25778,1,"Fiz a compra do produto, o mesmo não chegou no prazo. Mesmo abrindo chamado o ""Parceiro"" nem se quer respondeu as mensagens.
 O produto mesmo conectado na energia, ao tocar musica fica reproduzindo á",K Thích
25779,1,Não veio a cor que solicitei marquei azul e veio vermelho estou insatisfeito com o vendedor gostaria de saber qual será a solução que vcs vão me dar,K Thích
25780,3,"lannister ótima, entrega antes do prazo, mas o produto não tem um bom acabamento no assento e as rodinhas são fracas.
Para quem gosta, o encosto mantém a coluna bem reta. Não tem opção de inclinação",K Thích
25781,3, Bonita e muito confortavel ,K Thích
25782,1,"comprei o produto, não chegou, não respondem os Email sobre, não dão um parecer, nem da pra rastrear o pedido. Nunca mais compro nessa loja!",K Thích
25783,2,Já comprei muitas coisas neste saite é a primeira vez que fico insatisfeita. Espero que me devolva o valor pago .e vou devolver o produto .mas já estou tentando a 2 dias mais o sait diz ERRO .,K Thích
25784,1,"Deveria colocar mais detalhes do produto no site... Eu comprei pensando que o tapete era daquele tradicional, não parecendo um cobertor... Não tinha foto da parte de trás do tapete no site... ",K Thích
25785,1,Recebi a mercadoria e o produto não é ata funcionando!!! ,K Thích
25786,3,demorou muito a entrega estava previsto pro dia 30 chegou dia 24 parece ser antes do prazo porém da data da compra demorou ,K Thích
25787,3,"Fiz o pedido de 2 pulseiras, porém só uma delas chegou. A de pedra vulcânica a outra pulseira não chegou.
Gostaria de saber se enviaram em pacotes diferentes?",K Thích
25788,1,Eu comprei dois produtos tais como: testador de cabo de rede Rj45 e RJ11 e um pacote com 100 conectores Rj45. Só q no pacote da entrega estava o pacote com 100 conectores e de 50 quero o testador,K Thích
25789,1,"Estou escrevendo e-mails ao stark e à loja responsável mas ngm me responde. 
Os relógios da Casio comercializados não são originais. Não vem na caixa e nem com manual. E cobram preço de original ",K Thích
25790,3,"O site é de confiança, por isso a compra. Mas imaginei pela imagem no site que o produto que comprei era maior, o que não é. Por isso solicitei a troca/vale. A entrega não foi no prazo devido a greve.",K Thích
25791,1,oferece um produto e não entrega pode fechar as portas.. e como faço vou ser reembolsado...,K Thích
25792,1,"Comprei tres aparelhos LG, conforme pedido a NF está com 3 produtos e só recebi 2, no mesmo dia entrei em contato e até o momento não obtive nenhuma resposta.",K Thích
25793,1,"Após a espera de mais de um mês de espera, a data informada de entrega não foi cumprida.",K Thích
25794,1,"Produto com defeito, solicitei a devolução do mesmo.",K Thích
25795,1,Não recebi a mesa só o traviseiro ,K Thích
25796,2,"Não achei legal a loja, pois eu pedi um produto e eles me entregaram outro. Então não indico essa loja targaryen",K Thích
25797,1,Falta de consideração com o cliente!,K Thích
25798,3," Veio embalado sem proteção, como é de costume ser realizado pelos cautelosos.
É de conhecimento geral, o Correios não emprega muitos cuidados, por sorte, aparenta não restar prejudicado. melhorem!",K Thích
25799,3,funciona,K Thích
25800,1,RECEBI O PRODUTO AVARIADO E ATÉ O MOMENTO NÃO FOI TROCADO,K Thích
25801,2,"Eu queria lençol branco, mas não existia, então comprei azul. Depois de realizada a compra, disseram que nem o azul existia mais então me sobrou o bege.",K Thích
25802,1,Na foto era uma colcha linda ia até o chão ....na realidade ficou na metade ,K Thích
25803,1,Produto não foi entregue,K Thích
25804,1,"Ainda não recebi meu produto, houve algum problema com a entrega, por favor preciso que resolvam esse problema pra mim!",K Thích
25805,2,O produto chegou amassado e com um pouco de perda do líquido do frasco,K Thích
25806,3,"Recebi o produto e não serve no meu celular, gostaria de devolver ou trocar por outro produto.",K Thích
25807,1,"Só foi entregue a boneca,faltou os panos de pratos és as saias da cama box de solteiro.",K Thích
25808,1,"não recebi ainda o produto , gostaria de uma resposta a previsão de entrega seria dia 18/12/17 
mais anida não recebi",K Thích
25809,1,"Recebi apenas 1 unidade solicitada, deveriam ser 2, inclusive foi cobrado e consta na nota fiscal. Estou tentando contato com a loja a 4 dias. Informam que vão me mandar por email o contato do fornece",K Thích
25810,3,achei que o material era mais grosso e a cor que eu pedi veio diferente,K Thích
25811,3,"Meu otoscópio veio em uma caixa de péssima qualidade da Wellch, além de vir aberta. Produto tão mal-feito que parece até falsificado. Não veio estojo, tampouco pilhas. Péssimo. ",K Thích
25812,3,ainda nao recebi meu produto,K Thích
25813,1,Solicito entrega do material,K Thích
25814,1,"Meu produto não foi entregue errado, no lugar de um trampolim entregaram uma bola de pilates. Revoltante, já abri reclamação mas até agora nenhum retorno.",K Thích
25815,3,"Muito bom,entregue no prazo ",K Thích
25816,1,"Sempre comprei na americas.com e os pedidos chegavam antes da data prevista, mais este ainda n chegou e nem mandou email nenhum avisando nada.",K Thích
25817,3,Eu pedi 2 itens da compra e me foi enviado apenas um,K Thích
25818,2,ACHO UM DESCASO COM O CONSUMIDOR ESS TIPO DE ATITUDE,K Thích
25819,3,"O produto chegou no prazo, porém muito demorado para chegar ",K Thích
25820,2,não atendem solicitações ,K Thích
25821,3,"A capa encaixou perfeito! Mas a película não é do tamanho perfeito para o Xperia XA1ultra. Ela fica menor para a tela de 6"", fica aparecendo a película porque não alcança toda extensão da tela. ",K Thích
25822,1,"Foto diferente do produto, qualidade ruim.",K Thích
25823,2,O produto não é entregue no prazo. ,K Thích
25824,2,"Eu gostaria de saber quando irei receber o produto. A informação que tenho, através do site dos Correios, pelo rastreio, é que o produto foi atingido por um INCÊNDIO no posto em FORTALEZA-CE. ",K Thích
25825,1,"Por enquanto chegou só um produto, e de cor errada, pedi verde e veio rosa, mas como eu vou mudar precisei usar dessa cor mesmo, enquanto o outro está escrito que foi entregue e não chegou.",K Thích
25826,1,Bem diferente da foto,K Thích
25827,1,Ainda não posso avaliar..só poderei ao receber a minha compra.,K Thích
25828,1,"Tampa da garrafa espanada, não fecha corretamente",K Thích
25829,3,O unico problema e que pagamos o frete e tmos q pegar uma fila enorme de quase quatro hrs p retirar nos correios,K Thích
25830,3,"Um os produtos veio quebrado, estou tentando trocar ou devolver.",K Thích
25831,2,"Compra realizada pela internet via Lojas lannister em 03/07/2018. A própria LA enviou-me mensagem hoje, 09/07/2018 perguntando-me se já recebi a compra. Estranha pergunta, não monitoram a entrega?",K Thích
25832,1," Não recebi o produto é consta no rastreamento que já foi entregue, um absurdo. ",K Thích
25833,2,Veio com defeito. Não reconhece em nenhum computador e não funciona.,K Thích
25834,3,"Recebi dois e a compra foi de três relógios ,estou aguardando o outro.",K Thích
25835,2,"não foi cumprido o prazo da entrega na data prometida e até hj 10/08/2018 não recebi a mercadoria, falta de compromisso, no minimo teria que ter dado uma satisfação, mas não o cliente tem que correr ",K Thích
25836,1,Espero que eu receba minha mercadoria.,K Thích
25837,1,Recebi somente uma unidade e paguei duas.,K Thích
25838,3,"Só um pouco pequeno, como já mostra a descrição! Fora isso é realmente muito fiel à imagem.",K Thích
25839,3,Fiz devolução porque tinha dois pedidos iguais.,K Thích
25840,2,Bom . Mais meu último pedido veio errado !,K Thích
25841,1,Não houve a entrega de tds os profutos,K Thích
25842,1,Comprei os bonecos achando que era mini figuras lego original e quando chegou o produto era falsificado daqueles que compramos em camelôs não achei que a stark tinha parceiro desse tipo lamentável,K Thích
25843,3,"A qualidade do produto é discutível, mas pelo preço até que dá para encarar.",K Thích
25844,3,Muito bom o produto,K Thích
25845,3,nao recebi ,K Thích
25846,1,"Não sei se é culpa da loja ou dos correios,mais comprei já tem um mês e não recebi,por isso recomendaria.",K Thích
25847,1,"Consultando o app, no menu "" meus pedidos"", informa que o produto está indisponível, porém o site tem o produto para a venda; não consigo entender!!!",K Thích
25848,1,"Apesar da grande demora para entrega, o produto que eu comprei nao chegou. Lojistica basica, porem nao foi cumprida com qualidade, pois o produto esta errado e eu continuo sem o produto que comprei",K Thích
25849,1,Realizei um pedido com dois itens e apenas 1 deles foi entregue. Fiz algumas reclamações e até agora ninguém entrou em contato comigo pra entregar o outro produto ou para devolver o dinheiro.,K Thích
25850,1,"Pedir uma coisa é Véio foi outra. Não entendi.
",K Thích
25851,2,"Comprei 4 toners (magenta, amarelo, ciano e preto). Um dos fornecedores (Tonerbras) fez a nota do amarelo e magenta porém entregou 2 magentas. Não consigo fazer a troca.",K Thích
25852,1,"Recebi o produto errado e continua constando que recebi o certo. Ninguém tomou conhecimento de minha reclamação. Aliás, está em duplicata no site, parecendo que recebi duas vezes. Fujam dessa loja. ",K Thích
25853,3,Excelente ,K Thích
25854,1,Não recebi o produto portanto nao posso avaliar ainda,K Thích
25855,1,"Foi entregue só uma cortina e eu comprei duas,tô aguardando a segunda e um feedback do vendedor se vai enviar....",K Thích
25856,2,"Produto e ótimo, porém não gostei do fornecedor demorou muito, esperava receber antes a tampa veio quebrada.Queria outro ",K Thích
25857,1,"Produto não respondeu às minhas expectativas ,Bem diferente do site",K Thích
25858,1,"Produto de pessima qualidade!!!!
Nao se encaixa na categoria ?capacho?, espessura fina, material horrivel! PESSIMO em todos os sentidos!
NAO foi isso que comprei!!!!",K Thích
25859,1,Não gostei do produto ,K Thích
25860,1,nao recebi o produto conforme anunciado na foto.,K Thích
25861,1,Ainda estou aguardando o produto,K Thích
25862,3,Ainda não testei o produto,K Thích
25863,1,"Alguma dessas lojas parceiras não tem nenhum tipo de compromisso ou sequer respeito pelo Cliente, simplesmente um atraso na entrega dos produtos que já se arrasta por um mês sem qualquer justificativa",K Thích
25864,1,nAO RECEBI O PRODUTO,K Thích
25865,2,"foi escrito que o produto já foi entregue, mas não chegou nada :\",K Thích
25866,1,"O produto não foi entregue. 

Em 19/04 os Correios informaram que houve um imprevisto na entrega.

Solicitei o estorno da compra e estou aguardando as devidas providências.",K Thích
25867,2,Demorou para chegar.,K Thích
25868,3,Tive que retirar o produto no correio e mesmo assim paguei o frete.,K Thích
25869,3,"O produto veio errado,",K Thích
25870,1,não tenho opinião faz mais de um mês e ainda não recebi o produto. até o momento foi pessimo,K Thích
25871,2,produto ainda não recebido,K Thích
25872,1,Não posso esperar além do prazo informado na entrega. Por isso estou solicitando o cancelamento. ,K Thích
25873,3,"Não foi especificado que ,que produto era a pilhas ",K Thích
25874,3,"o produto chegou com uma prateleira amassada. Fora isso é bonita, aparentemente resistente e firme.",K Thích
25875,3,"O EVA tem um cheiro muito forte, como o de algum solvente. Mas o material é de boa qualidade.",K Thích
25876,1,"os produtos são ótimos, mas fui enganada, pois assistindo a propaganda do prime, foi informado q todo e qualquer produto adquirido no baratheon prime, não pagaria frete, assinei o prime, aí nem todos p",K Thích
25877,1,Bom produto: superou as minhas espectativas,K Thích
25878,1,"Na ficha técnica não estava especificado que era 100% poliéster.

",K Thích
25879,1,"Solicito a troca ,produto com defeito .",K Thích
25880,3,Entrega muito rápida,K Thích
